game_id;boardgame;avg_rating;num_ratings;complexity;wishlisted;total_plays;amazon_price;url;description;player_id;playtime_id
1095;Snow Tails;6.969;6546;2.05;1668;16830;NULL;https://boardgamegeek.com/boardgame/38054/snow-tails;Race your dogsled in the icy tracks, managing the bends and slippery grips.;18;34
1096;Cyclades: Legendary Edition;8.17;1744;2.89;1792;3941;74.99;https://boardgamegeek.com/boardgame/380619/cyclades-legendary-edition;Compete to win the favour of the Greek Gods in this epic auction & area-control game.;38;19
1097;5-Minute Dungeon;6.909;10993;1.12;2303;57167;NULL;https://boardgamegeek.com/boardgame/207830/5-minute-dungeon;Explore a dungeon, kill monsters, and defeat a boss...all in 5 minutes!;42;111
1098;Grove: 9 card solitaire game;7.551;2639;1.29;777;49252;16.99;https://boardgamegeek.com/boardgame/329873/grove-9-card-solitaire-game;Grow your fruit grove with the help, or hindrance, of a cheeky squirrel.;140;117
1099;Tiny Epic Quest;6.954;7908;2.68;1986;16056;45.92;https://boardgamegeek.com/boardgame/201921/tiny-epic-quest;Push your luck to fight goblins, explore temples, and learn spells.;3;29
1100;Fit to Print;7.327;3489;2.08;2027;13452;35.73;https://boardgamegeek.com/boardgame/352574/fit-to-print;Race to arrange the perfect front page of a woodland newspaper!;20;47
1101;Snow Tails;6.968;6547;2.05;1671;16838;NULL;https://boardgamegeek.com/boardgame/38054/snow-tails;Race your dogsled in the icy tracks, managing the bends and slippery grips.;18;34
1102;The Others;7.293;4200;3.05;1959;7321;NULL;https://boardgamegeek.com/boardgame/172047/the-others;Faith is pitted against the sins as the Apocalypse arrives.;22;23
1103;Scarface 1920;7.949;2182;3.81;1297;5217;NULL;https://boardgamegeek.com/boardgame/324090/scarface-1920;Lead a gang of mobsters and raise a criminal empire in 1920s Chicago.;3;3
1104;Sherlock Holmes Consulting Detective: The Baker Street Irregulars;8.202;1604;2.29;1628;4512;NULL;https://boardgamegeek.com/boardgame/296345/sherlock-holmes-consulting-detective-the-baker-str;Be part of Holmes' gang of street children, tackling crime, mystery and a deadly foe.;39;23
1105;Sabika;7.728;2316;3.86;1206;7116;44.99;https://boardgamegeek.com/boardgame/360265/sabika;Play as one of the nobles who contributed to the construction of the Alhambra.;3;1
1106;Dungeons & Dragons: Wrath of Ashardalon Board Game;7.093;6833;2.59;1923;12395;50.0;https://boardgamegeek.com/boardgame/66356/dungeons-and-dragons-wrath-of-ashardalon-board-gam;A terrifying red dragon lurks deep within a monster-infested labyrinth maze.;5;2
1107;River Valley Glassworks;7.293;3729;1.51;1549;41873;74.0;https://boardgamegeek.com/boardgame/407297/river-valley-glassworks;Compete to collect pieces of glass and place them strategically in your shop.;86;119
1108;Virgin Queen;7.993;1839;4.44;1235;3228;71.24;https://boardgamegeek.com/boardgame/41066/virgin-queen;European conflict during the Counter-Reformation in the 16th century.;27;118
1109;Tiny Epic Quest;6.953;7916;2.68;1985;16065;29.99;https://boardgamegeek.com/boardgame/201921/tiny-epic-quest;Push your luck to fight goblins, explore temples, and learn spells.;3;29
1110;Homesteaders;7.185;3992;3.05;845;10852;NULL;https://boardgamegeek.com/boardgame/26566/homesteaders;Homesteaders in the old west build a frontier settlement up into a town.;1;19
1111;Compile: Main 1;7.928;1974;2.33;2917;9696;NULL;https://boardgamegeek.com/boardgame/406652/compile-main-1;Competing AIs stack themed ideas to compile three protocols quickly.;29;80
1112;Cities;7.381;3381;1.92;1535;16872;28.41;https://boardgamegeek.com/boardgame/402676/cities;Travel through the most unique cities of the world and plan the best neighborhood.;1;37
1113;Fabled Fruit;6.981;6322;1.61;1353;51487;NULL;https://boardgamegeek.com/boardgame/203427/fabled-fruit;Collect fruit and craft delicious juices while your action options change and shift.;42;80
1114;Evenfall;7.651;2379;3.08;2221;7409;37.37;https://boardgamegeek.com/boardgame/396989/evenfall;The battle for the Enchanted Throne begins!;3;1
1115;The Castles of Burgundy: The Card Game;6.944;7040;2.57;913;26222;NULL;https://boardgamegeek.com/boardgame/191977/the-castles-of-burgundy-the-card-game;Watch your estate grow as you settle, build, mine, and trade in the Loire Valley.;8;29
1116;Imperium: Horizons;8.555;1352;4.03;2175;5386;NULL;https://boardgamegeek.com/boardgame/367518/imperium-horizons;Compete to be the greatest civilization the world has ever known.;3;25
1117;Web of Power;7.305;3611;2.31;666;10147;NULL;https://boardgamegeek.com/boardgame/491/web-of-power;Use monasteries and advisors to gain dominance over the different regions of Europe!;24;120
1118;Louis XIV;7.038;5542;3.0;727;10371;NULL;https://boardgamegeek.com/boardgame/13642/louis-xiv;Influence the French court for your personal gain.;10;64
1119;Brew Crafters;7.366;3180;3.58;1158;7411;NULL;https://boardgamegeek.com/boardgame/139898/brew-crafters;Craft beers in the hopes of being the best brewery in the city.;16;23
1120;Wasteland Express Delivery Service;7.304;3706;2.96;1961;6865;59.95;https://boardgamegeek.com/boardgame/195560/wasteland-express-delivery-service;Survive the wasteland as drivers for the last delivery company on earth!;14;8
1121;The Grimm Forest;7.066;6229;1.94;1888;14911;NULL;https://boardgamegeek.com/boardgame/212402/the-grimm-forest;Build houses of straw, wood and brick while avoiding villains like the Big Bad Wolf.;1;34
1122;Era: Medieval Age;7.186;4320;2.27;1658;15193;NULL;https://boardgamegeek.com/boardgame/270971/era-medieval-age;3D Roll and Build, create your empire, avoid disasters and extort enemies!;49;34
1123;Kingdomino Origins;7.469;2829;1.91;998;12241;26.6;https://boardgamegeek.com/boardgame/340041/kingdomino-origins;Go back in time to the prehistoric era of Kingdomino!;21;54
1124;Hey, That's My Fish!;6.701;22270;1.45;2063;101255;NULL;https://boardgamegeek.com/boardgame/8203/hey-thats-my-fish;Race to catch fish, but don't get stranded as ice disappears beneath your feet.;21;21
1125;Faiyum;7.473;2738;3.07;1365;7054;48.0;https://boardgamegeek.com/boardgame/318983/faiyum;Advisors develop Faiyum for the respect of the pharaoh and the good of the city.;5;121
1126;Ticket to Ride: London;7.059;5479;1.34;588;26998;25.99;https://boardgamegeek.com/boardgame/276894/ticket-to-ride-london;Ride a London double decker bus when low on time with this 15 minute express version.;21;122
1127;Gold West;7.3;3367;2.45;1237;10506;75.0;https://boardgamegeek.com/boardgame/154086/gold-west;The ecstasy of gold lures you to create the most prosperous mining empire.;2;34
1128;Canopy;7.265;3782;2.02;1828;14725;34.49;https://boardgamegeek.com/boardgame/295607/canopy;Grow the most bountiful rainforest in this game of card drafting and set collection.;49;16
1129;Smash Up: Science Fiction Double Feature;7.255;4138;2.25;615;2616;25.29;https://boardgamegeek.com/boardgame/151004/smash-up-science-fiction-double-feature;Standalone set themed around classic Mad Science.;46;20
1130;Point City;7.163;4247;1.66;1160;23362;24.93;https://boardgamegeek.com/boardgame/368017/point-city;Build your city to score points in hundreds of unique ways!;19;47
1131;Sniper Elite: The Board Game;7.765;2156;2.42;2349;6861;45.15;https://boardgamegeek.com/boardgame/295262/sniper-elite-the-board-game;Work together to locate the hidden sniper before they complete their objectives.;82;22
1132;Manila;6.995;6297;2.03;1207;14386;NULL;https://boardgamegeek.com/boardgame/15817/manila;Place your bets on this roulette wheel of arriving boats, goods, and even pirates!;57;2
1133;Britannia;7.19;4341;3.16;735;5528;NULL;https://boardgamegeek.com/boardgame/240/britannia;Control multiple nations in conflicts that span a millennium of British history.;24;123
1134;CuBirds;6.91;8405;1.33;1106;124448;19.95;https://boardgamegeek.com/boardgame/245476/cubirds;Group birds into flocks and help them find their way back to their nest.;42;21
1135;Little Town;7.154;4589;1.95;1098;16614;12.99;https://boardgamegeek.com/boardgame/241266/little-town;Manage resources and build the most efficient town.;28;29
1136;Riverboat;7.419;2872;2.94;727;7556;19.99;https://boardgamegeek.com/boardgame/227515/riverboat;Plant and cultivate crops to send down the Mississippi to build your empire.;28;23
1137;Cat Lady;6.991;6814;1.38;1423;38327;23.3;https://boardgamegeek.com/boardgame/228504/cat-lady;Collect food, toys, and even costumes to please your growing family of cats.;21;47
1138;Ecos: First Continent;7.125;4633;2.57;1809;14308;85.0;https://boardgamegeek.com/boardgame/279254/ecos-first-continent;Collaboratively shape a growing continent of flora, fauna, and geological features.;11;51
1139;Art Society;7.515;2926;1.85;2107;9183;40.36;https://boardgamegeek.com/boardgame/395375/art-society;Collect and arrange paintings on your wall while affecting the trends of tomorrow.;28;29
1140;Container: 10th Anniversary Jumbo Edition!;7.672;2173;2.93;1524;5114;NULL;https://boardgamegeek.com/boardgame/229892/container-10th-anniversary-jumbo-edition;Build it, store it, sell it, transport it and hopefully you'll make money!;103;124
1141;Conflict of Heroes: Awakening the Bear! – Operation Barbarossa 1941 (Second Edition);7.918;1932;3.26;806;4815;NULL;https://boardgamegeek.com/boardgame/132028/conflict-of-heroes-awakening-the-bear-operation-ba;WWII Eastern Front tactical combat.;2;30
1142;Core Worlds;7.137;4332;2.89;1531;11725;NULL;https://boardgamegeek.com/boardgame/98351/core-worlds;Barbarian kingdoms beyond the galactic frontier invade the core worlds of the galaxy.;18;1
1143;Rivals for Catan;6.937;8196;2.32;1031;18442;23.99;https://boardgamegeek.com/boardgame/66056/rivals-for-catan;Duel to build the best kingdom in different eras of Catan.;13;34
1144;Heroscape Master Set: Swarm of the Marro;7.651;2433;2.27;333;2451;NULL;https://boardgamegeek.com/boardgame/27976/heroscape-master-set-swarm-of-the-marro;Take the battle to a swamp you've built using a team you've designed.;21;2
1145;Quarto;6.9;8556;1.88;1267;53930;33.0;https://boardgamegeek.com/boardgame/681/quarto;You choose the piece your opponent plays next. 4-in-a-row of the same attribute wins!;40;21
1146;Legacy: The Testament of Duke de Crecy;7.123;4450;2.72;991;11173;NULL;https://boardgamegeek.com/boardgame/52461/legacy-the-testament-of-duke-de-crecy;Build the most powerful and influential family tree in 18th century France.;49;2
1147;Hawaii;7.103;4634;2.9;937;15939;NULL;https://boardgamegeek.com/boardgame/106217/hawaii;Chieftains build huts, plant fruits, dance and surf on a sunny island.;14;2
1148;Flick 'em Up!;6.844;9368;1.34;2734;16805;NULL;https://boardgamegeek.com/boardgame/169124/flick-em-up;Show those outlaws who has the fastest flick in the West!;143;20
1149;Herbaceous;7.0;6130;1.21;1801;49066;32.99;https://boardgamegeek.com/boardgame/195314/herbaceous;Relax as you collect and plant an assortment of flavorful herbs in your garden.;49;71
1150;Pictures;7.226;3669;1.04;884;14502;34.15;https://boardgamegeek.com/boardgame/284108/pictures;Everyone uses vastly different items to get others to match their pieces to a photo!;101;80
1151;Ascension: Storm of Souls;7.279;3681;2.32;375;29149;NULL;https://boardgamegeek.com/boardgame/108784/ascension-storm-of-souls;Events and fanatics uproot the Ascension universe.;7;16
1152;Legendary: A Marvel Deck Building Game – Villains;7.527;2786;2.71;793;6825;NULL;https://boardgamegeek.com/boardgame/156689/legendary-a-marvel-deck-building-game-villains;Dodge and demolish high-minded heroes to establish yourself as the leading villain.;12;37
1153;Winner's Circle;6.991;5885;1.6;1245;16429;NULL;https://boardgamegeek.com/boardgame/1382/winners-circle;Bet on 7 different horses over 3 races to see who can make the most cash.;59;34
1154;Summoner Wars: Phoenix Elves vs Tundra Orcs;7.49;2694;2.29;229;3376;NULL;https://boardgamegeek.com/boardgame/82421/summoner-wars-phoenix-elves-vs-tundra-orcs;Fight with ferocious accuracy as the Elves or icy brutality as the Tundra Orcs.;51;16
1155;Wildlands;7.271;3698;2.24;1948;11343;61.27;https://boardgamegeek.com/boardgame/244654/wildlands;Lead your faction to take out rivals and collect magic crystals in this arena battler;1;29
1156;World of Warcraft: Wrath of the Lich King;7.382;3535;2.29;956;7621;44.95;https://boardgamegeek.com/boardgame/342848/world-of-warcraft-wrath-of-the-lich-king;Survive against hordes of undead on Azeroth to face off against the Lich King.;12;34
1157;Archaeology: The New Expedition;7.121;4519;1.27;1695;20187;149.95;https://boardgamegeek.com/boardgame/191300/archaeology-the-new-expedition;Collect and sell treasure for profit! But get too greedy and you might lose it all...;18;80
1158;ICECOOL;6.786;11893;1.05;1850;50052;60.0;https://boardgamegeek.com/boardgame/177524/icecool;Flick high school penguins to catch fish without getting caught by the hall monitor.;136;16
1159;Age of Industry;7.34;3074;3.35;826;7424;NULL;https://boardgamegeek.com/boardgame/65901/age-of-industry;Share in the production and distribution of resources in the Industrial revolution!;14;5
1160;Linko;6.997;5627;1.38;804;47309;NULL;https://boardgamegeek.com/boardgame/153065/linko;Play your cards right to empty your hand and capture valuable points in the process!;18;21
1161;Dice Town;6.873;8067;1.69;1919;24469;NULL;https://boardgamegeek.com/boardgame/40793/dice-town;Make the best hand of poker dice. A little money may improve your chances.;18;37
1162;That's Not a Hat;7.029;5374;1.06;1126;44008;9.99;https://boardgamegeek.com/boardgame/375651/thats-not-a-hat;Pass around gifts that may (or may not) be what you say they are.;66;50
1163;Warhammer Underworlds: Shadespire;7.591;2949;2.52;707;16222;74.95;https://boardgamegeek.com/boardgame/224597/warhammer-underworlds-shadespire;Grab your army, build your deck and use your 12 actions to achieve victory.;46;16
1164;Resist!;7.408;2978;2.27;2083;12698;NULL;https://boardgamegeek.com/boardgame/352697/resist;Lead a band of resistance fighters as they try to take back their homeland!;106;54
1165;World's Fair 1893;7.148;4210;2.03;1072;12702;37.99;https://boardgamegeek.com/boardgame/178336/worlds-fair-1893;Be the leading exhibitor at the famous fair when the big wheel finally stops.;28;125
1166;Oriflamme;7.085;4944;1.67;1254;29526;NULL;https://boardgamegeek.com/boardgame/287084/oriflamme;Decide to act early or late to set traps and attack to become the most influential.;57;47
1167;Paper Tales;7.018;5453;2.18;1812;20326;31.0;https://boardgamegeek.com/boardgame/217861/paper-tales;Fight for dominance across four rounds. Long enough for generations to grow and die.;16;16
1168;Haggis;7.038;4866;2.1;1040;24067;NULL;https://boardgamegeek.com/boardgame/37628/haggis;Climbing card-game for two to four players. With bets and bombs!;2;37
1169;Two Rooms and a Boom;6.988;5960;1.48;2598;24565;NULL;https://boardgamegeek.com/boardgame/134352/two-rooms-and-a-boom;Help the president or hunt him down in this social deduction game for 6-30 players.;144;126
1170;Toy Battle;7.662;2302;1.47;1281;39725;NULL;https://boardgamegeek.com/boardgame/434654/toy-battle;Send forth an army of toys to conquer territories.;40;50
1171;Empires of the Void II;7.455;2743;3.47;1723;5065;68.03;https://boardgamegeek.com/boardgame/218509/empires-of-the-void-ii;Use diplomacy, invasion, or both to interact with story-filled alien planets.;14;17
1172;Irish Gauge;7.191;3676;2.37;1146;9940;28.0;https://boardgamegeek.com/boardgame/161882/irish-gauge;Compete and cooperate to build railways across Ireland!;24;2
1173;Kelp: Shark vs Octopus;7.632;2434;2.36;3465;8554;NULL;https://boardgamegeek.com/boardgame/374595/kelp-shark-vs-octopus;A head-to-head battle of wits, between octopus and shark.;13;52
1174;Mr. Jack Pocket;6.835;8981;1.82;990;31359;NULL;https://boardgamegeek.com/boardgame/72287/mr-jack-pocket;Can Mr Jack outsmart Holmes and Watson by hiding long enough?;29;50
1175;Explorers of the North Sea;7.271;3446;2.13;1428;11561;59.95;https://boardgamegeek.com/boardgame/176371/explorers-of-the-north-sea;Sail unexplored islands to herd animals, plunder settlements, and claim lands.;8;34
1176;Cottage Garden;6.849;8697;1.89;2169;30175;NULL;https://boardgamegeek.com/boardgame/204027/cottage-garden;Select and plant polyomino flower tiles to complete your beds and earn points.;49;2
1177;Agent Avenue;7.618;2247;1.31;1716;25690;NULL;https://boardgamegeek.com/boardgame/422732/agent-avenue;A blend of strategic bluffing and set collection in a whimsical spy world.;21;98
1178;The Speicherstadt;7.015;5215;2.27;690;16005;NULL;https://boardgamegeek.com/boardgame/66505/the-speicherstadt;Collect goods, trade with merchants and put out fires in Hamburg.;42;37
1179;Alma Mater;7.283;3385;3.75;1082;7750;19.99;https://boardgamegeek.com/boardgame/299960/alma-mater;Players serve as headmasters of universities seeking to establish themselves.;10;3
1180;Here I Stand: 500th Anniversary Edition;8.458;1330;4.57;952;1711;NULL;https://boardgamegeek.com/boardgame/242722/here-i-stand-500th-anniversary-edition;Europe in conflict during the Protestant Reformation of the 16th century.;11;66
1181;Cosmic Encounter: 42nd Anniversary Edition;8.144;1627;2.48;699;4518;66.59;https://boardgamegeek.com/boardgame/313010/cosmic-encounter-42nd-anniversary-edition;A game of alien politics and deep space warfare.;41;1
1182;A Study in Emerald;7.208;3580;3.46;1671;9469;NULL;https://boardgamegeek.com/boardgame/141517/a-study-in-emerald;Compete in hidden teams to either remove, or protect, the Cthulhu hegemony .;14;23
1183;The Fox Experiment;7.331;3027;2.57;1918;9160;58.73;https://boardgamegeek.com/boardgame/368432/the-fox-experiment;Breed foxes over 5 generations and see what traits develop as they become friendlier.;3;2
1184;Wiz-War (Eighth Edition);7.06;5160;2.32;1538;12333;NULL;https://boardgamegeek.com/boardgame/104710/wiz-war-eighth-edition;Duel for your life in an ever-changing labyrinth as you race to capture treasure.;1;29
1185;History of the World;7.116;4618;2.77;591;6493;NULL;https://boardgamegeek.com/boardgame/224/history-of-the-world;Build History by expanding 7 Civilizations: who will Dominate the World ?;116;127
1186;Set a Watch;7.251;3834;2.42;1832;9953;29.71;https://boardgamegeek.com/boardgame/228855/set-a-watch;Fight to keep your party alive as darkness brings death and destruction.;7;128
1187;La Città;7.007;5334;3.27;739;6053;NULL;https://boardgamegeek.com/boardgame/554/la-citta;Attract citizens to your cities, but don't forget to feed them!;16;5
1188;Majesty: For the Realm;6.924;6672;1.72;1117;33312;NULL;https://boardgamegeek.com/boardgame/230080/majesty-for-the-realm;Collect citizens to work in your village as you build a realm to rival all others!;97;80
1189;Super Fantasy Brawl;7.561;2758;2.26;801;13411;50.06;https://boardgamegeek.com/boardgame/194517/super-fantasy-brawl;Choose your team of unique heroes. Fight for domination and glory in the arena.;1;94
1190;The Lord of the Rings;6.733;16124;2.53;1283;29030;NULL;https://boardgamegeek.com/boardgame/823/the-lord-of-the-rings;Tiny hobbits set course for Mount Doom. Will they save Middle Earth from Sauron?;16;19
1191;Black Fleet;6.991;5706;1.94;1545;11433;NULL;https://boardgamegeek.com/boardgame/157403/black-fleet;Lead a fleet of ships, collect doubloons, pay the ransom for the governor's daughter.;145;2
1192;Fallout Shelter: The Board Game;7.227;3852;2.03;1616;8545;NULL;https://boardgamegeek.com/boardgame/293889/fallout-shelter-the-board-game;Vault Dwellers compete to become the Overseer of their Vault.;1;19
1193;Septima;7.376;3223;3.68;2590;8253;20.0;https://boardgamegeek.com/boardgame/360692/septima;Build your witch coven, enthrall the townsfolk, and rise to power as the new Septima.;8;89
1194;Tawantinsuyu: The Inca Empire;7.395;2955;4.11;1046;7699;NULL;https://boardgamegeek.com/boardgame/306481/tawantinsuyu-the-inca-empire;From the Coricancha Temple, gain fame and glory to become the next Sapa Inca.;3;1
1195;Time of Crisis: The Roman Empire in Turmoil, 235-284 AD;7.577;2352;3.05;1061;7016;79.95;https://boardgamegeek.com/boardgame/164949/time-of-crisis-the-roman-empire-in-turmoil-235-284;Roman politicians try to take advantage of barbarians invading the Empire.;1;11
1196;Star Trek: Frontiers;7.838;1945;4.34;2026;4217;80.0;https://boardgamegeek.com/boardgame/182340/star-trek-frontiers;Starship Captains compete to explore and conquer an unknown part of the universe.;3;26
1197;Discoveries: The Journals of Lewis & Clark;7.015;5061;2.36;934;14568;NULL;https://boardgamegeek.com/boardgame/171669/discoveries-the-journals-of-lewis-and-clark;Draft dice to record your discoveries & befriend tribes as you journey westward.;1;2
1198;Reavers of Midgard;7.332;3186;2.92;998;7661;39.99;https://boardgamegeek.com/boardgame/242684/reavers-of-midgard;Recruit Reavers, battle, and raid to become the most glorious viking clan.;1;1
1199;Men at Work;7.207;3712;1.08;1650;15505;NULL;https://boardgamegeek.com/boardgame/261114/men-at-work;Carefully balance your ego with your survival in this hilarious stacking challenge!;42;20
1200;Fauna;7.042;4881;1.45;1016;17407;NULL;https://boardgamegeek.com/boardgame/35497/fauna;Being close is what counts in this game about animal characteristics.;75;34
1201;Jump Drive;7.001;5239;2.02;1347;77960;23.64;https://boardgamegeek.com/boardgame/205597/jump-drive;Race to build the best space empire of alien worlds and new technologies.;2;91
1202;Antike;7.075;4734;2.99;953;7953;NULL;https://boardgamegeek.com/boardgame/19600/antike;Historical empires develop and confront each other to dominate the ancient world.;27;5
1203;The Castles of Tuscany;7.21;3645;2.23;1251;14065;25.0;https://boardgamegeek.com/boardgame/300327/the-castles-of-tuscany;A fast, strategic game of region building during the Italian Renaissance.;28;34
1204;Tsuro;6.667;29916;1.22;4443;147838;34.95;https://boardgamegeek.com/boardgame/16992/tsuro;Play tiles and move around the board. Try to outlast your opponents.;56;71
1205;Ticket to Ride: New York;6.891;7459;1.27;591;34400;27.99;https://boardgamegeek.com/boardgame/253284/ticket-to-ride-new-york;Catch a cab across Manhattan when low on time with this 15 minute express version.;21;122
1206;Summoner Wars: Guild Dwarves vs Cave Goblins;7.547;2416;2.23;211;2555;NULL;https://boardgamegeek.com/boardgame/82420/summoner-wars-guild-dwarves-vs-cave-goblins;Fight with siege warfare as the Dwarves or overwhelming swarm tactics as the Goblins.;51;16
1207;Ghost Fightin' Treasure Hunters;7.143;4226;1.62;1495;19087;77.41;https://boardgamegeek.com/boardgame/146312/ghost-fightin-treasure-hunters;Team up to swipe all the gems from an eerie mansion before a haunting takes over.;21;16
1208;Sentinels of the Multiverse: Definitive Edition;8.16;1615;2.81;674;11259;79.99;https://boardgamegeek.com/boardgame/335212/sentinels-of-the-multiverse-definitive-edition;Modular boss battler: superheroes play cards and combos to defeat supervillain.;86;29
1209;Flick of Faith;7.332;3117;1.22;815;18544;NULL;https://boardgamegeek.com/boardgame/281194/flick-of-faith;Be a God, having your prophets gather believers in the Archipelago of the Navel.;21;129
1210;Valley of the Kings;7.006;4975;2.18;1222;13924;NULL;https://boardgamegeek.com/boardgame/150999/valley-of-the-kings;Prove your worth to the gods by being entombed with the most possessions.;1;37
1211;Star Wars: The Queen's Gambit;7.588;2290;2.48;1555;3955;NULL;https://boardgamegeek.com/boardgame/939/star-wars-the-queens-gambit;Recreate the climactic scenes from Star Wars: Episode I - The Phantom Menace.;10;5
1212;Café;7.181;3905;2.06;1323;20628;37.84;https://boardgamegeek.com/boardgame/284936/cafe;Place cards efficiently to process and deliver coffee in early 20th-century Portugal.;49;68
1213;Legendary Encounters: A Predator Deck Building Game;7.42;2833;2.68;829;7343;NULL;https://boardgamegeek.com/boardgame/174570/legendary-encounters-a-predator-deck-building-game;Deckbuild to survive the Predator as humans or to gain the most honor as Yautja.;52;37
1214;NMBR 9;6.837;8046;1.22;1268;70443;NULL;https://boardgamegeek.com/boardgame/217449/nmbr-9;Cleverly stack number-shaped polyominoes higher and higher without leaving any gaps.;49;21
1215;Firenze;7.221;3358;2.55;1106;10941;NULL;https://boardgamegeek.com/boardgame/75449/firenze;Battle to create the most magnificent towers in Renaissance Florence.;10;2
1216;Mint Works;6.894;6929;1.73;1322;37601;NULL;https://boardgamegeek.com/boardgame/200077/mint-works;Build a mint manufacturing plant in this portable introduction to worker placement.;7;98
1217;Chronicles of Crime: 1900;7.9;2211;1.93;726;4337;NULL;https://boardgamegeek.com/boardgame/302098/chronicles-of-crime-1900;Lead an intrepid journalist on their quest to solve the crimes of 1900s Paris!;8;19
1218;Metropolys;7.056;4389;2.2;896;12509;NULL;https://boardgamegeek.com/boardgame/25568/metropolys;Use your buildings to bid on the best plots, collect prizes, & score secret goals.;21;29
1219;Insider;7.03;4795;1.11;1962;37850;22.99;https://boardgamegeek.com/boardgame/206051/insider;20 questions with a twist... a time limit and a sneaky insider who knows the answer!;146;50
1220;Automobiles;7.188;3517;2.21;957;22157;NULL;https://boardgamegeek.com/boardgame/180680/automobiles;Build up a bag of cubes to race your car around the track.;18;51
1221;Star Wars: Legion;8.006;2011;3.51;714;8753;149.99;https://boardgamegeek.com/boardgame/233571/star-wars-legion;Epic miniatures battles with Star Wars minis!;29;11
1222;Conspiracy: Abyss Universe;7.196;3636;1.79;750;33148;57.11;https://boardgamegeek.com/boardgame/276042/conspiracy-abyss-universe;Rally lords to your underwater senate and collect pearls to rule the realm of Abyss.;21;16
1223;Black Forest;7.598;2212;3.17;2603;7285;59.95;https://boardgamegeek.com/boardgame/420805/black-forest;Develop your small, glass-making domain in the woods of the Black Forest.;3;1
1224;Fields of Green;7.119;3991;2.6;981;11312;39.99;https://boardgamegeek.com/boardgame/200954/fields-of-green;You own a modern-day farm...which buildings, crops, and livestock will you choose?;10;37
1225;Warhammer 40,000: Conquest;7.357;3320;3.06;493;14559;NULL;https://boardgamegeek.com/boardgame/156776/warhammer-40000-conquest;Take the part of a warlord, leading glorious armies in a two-player Living Card Game.;29;29
1226;Runebound: Second Edition;6.901;8184;2.68;989;15699;NULL;https://boardgamegeek.com/boardgame/21523/runebound-second-edition;Adventure and gain life experience until you can beat the Dragon!;27;31
1227;Nations: The Dice Game;6.932;5816;2.0;1184;34602;44.92;https://boardgamegeek.com/boardgame/157809/nations-the-dice-game;Use your dice to build the best civilization, by getting leaders, wonders, colonies.;3;54
1228;Tempel des Schreckens;7.241;3347;1.15;637;28840;NULL;https://boardgamegeek.com/boardgame/206915/tempel-des-schreckens;Defend the temples as Amazons or rob it as adventurers in this social deduction game.;107;50
1229;The Reckoners;7.656;2220;2.71;1522;7300;118.99;https://boardgamegeek.com/boardgame/208024/the-reckoners;Operatives work together to assassinate supervillains in a post-apocalyptic world.;6;67
1230;The Prodigals Club;7.293;3050;3.25;1536;6132;NULL;https://boardgamegeek.com/boardgame/181796/the-prodigals-club;Lose votes, your friends and your possessions in this game of reverse expectations!;22;43
1231;Islebound;7.149;3762;2.74;1806;7103;NULL;https://boardgamegeek.com/boardgame/185589/islebound;Collect treasure, hire crew, and conquer or befriend the archipelago's island towns.;2;1
1232;Ascension: Return of the Fallen;7.269;3380;2.16;327;27341;NULL;https://boardgamegeek.com/boardgame/95064/ascension-return-of-the-fallen;Tempt fate and expand Ascension with new heroes, constructs, and monsters.;32;16
1233;Unlock!: Game Adventures;7.893;1660;2.31;602;7025;39.99;https://boardgamegeek.com/boardgame/350636/unlock-game-adventures;Solve puzzles to escape the worse in these board game themed scenarios.;20;29
1234;Mottainai;7.04;4542;3.17;1319;28858;18.99;https://boardgamegeek.com/boardgame/175199/mottainai;Cleverly use multi-purpose cards to create Works with special powers. Waste nothing!;14;47
1235;Floriferous;7.435;2609;1.69;1310;16004;29.99;https://boardgamegeek.com/boardgame/322622/floriferous;Experience joy as you gather flowers from your garden and pair them with your cards!;3;80
1236;Smash Up;6.697;28078;2.06;2488;76555;27.06;https://boardgamegeek.com/boardgame/122522/smash-up;Combine two awesome factions and battle opponents to see who rules.;10;37
1237;Zombie Teenz Evolution;7.624;2197;1.39;556;29827;22.24;https://boardgamegeek.com/boardgame/310448/zombie-teenz-evolution;Cooperate to protect your town from Zombie Hordes. A game that evolves as you play!;21;21
1238;Marvel: Remix;7.325;2897;1.77;630;30272;22.65;https://boardgamegeek.com/boardgame/359152/marvel-remix;Build the ultimate Marvel team of heroes and villains by building the best hand.;27;21
1239;Via Nebula;7.01;4759;2.25;1284;13177;29.99;https://boardgamegeek.com/boardgame/191231/via-nebula;Clear clouds from a meadow of riches to be the first to build out your settlement.;10;34
1240;Mysterium Park;7.018;5258;1.44;1618;17938;29.97;https://boardgamegeek.com/boardgame/301767/mysterium-park;It's cotton candy, circus, dark secrets - a psychic investigation at Mysterium Park!;59;20
1241;Northgard: Uncharted Lands;7.597;2650;2.75;1509;6688;79.99;https://boardgamegeek.com/boardgame/274124/northgard-uncharted-lands;A streamlined 4X board game based on Norse Mythology.;14;28
1242;Cthulhu: Death May Die – Fear of the Unknown;8.786;1122;2.66;644;4316;104.29;https://boardgamegeek.com/boardgame/373600/cthulhu-death-may-die-fear-of-the-unknown;Face new monsters, insanities, and rules in this standalone core box.;12;23
